,id,budget,revenue,original_title,director,genres,release_date,release_year,budget_adj,revenue_adj
1295,11324,80000000,294804195,Shutter Island,Martin Scorsese,Drama,2/18/10,2010,80000000.0,294804195.0
1296,11324,80000000,294804195,Shutter Island,Martin Scorsese,Thriller,2/18/10,2010,80000000.0,294804195.0
1297,11324,80000000,294804195,Shutter Island,Martin Scorsese,Mystery,2/18/10,2010,80000000.0,294804195.0
1298,20526,170000000,400062763,TRON: Legacy,Joseph Kosinski,Adventure,12/10/10,2010,170000000.0,400062763.0
1299,20526,170000000,400062763,TRON: Legacy,Joseph Kosinski,Action,12/10/10,2010,170000000.0,400062763.0
1300,20526,170000000,400062763,TRON: Legacy,Joseph Kosinski,Science Fiction,12/10/10,2010,170000000.0,400062763.0
1301,38757,260000000,591794936,Tangled,Nathan Greno|Byron Howard,Animation,11/24/10,2010,260000000.0,591794936.0
1302,38757,260000000,591794936,Tangled,Nathan Greno|Byron Howard,Family,11/24/10,2010,260000000.0,591794936.0
1303,10193,200000000,1063171911,Toy Story 3,Lee Unkrich,Animation,6/16/10,2010,200000000.0,1063171911.0
1304,10193,200000000,1063171911,Toy Story 3,Lee Unkrich,Family,6/16/10,2010,200000000.0,1063171911.0
1305,10193,200000000,1063171911,Toy Story 3,Lee Unkrich,Comedy,6/16/10,2010,200000000.0,1063171911.0
1306,27576,110000000,293329073,Salt,Phillip Noyce,Action,7/21/10,2010,110000000.0,293329073.0
1307,27576,110000000,293329073,Salt,Phillip Noyce,Thriller,7/21/10,2010,110000000.0,293329073.0
1308,27576,110000000,293329073,Salt,Phillip Noyce,Crime,7/21/10,2010,110000000.0,293329073.0
1309,27576,110000000,293329073,Salt,Phillip Noyce,Mystery,7/21/10,2010,110000000.0,293329073.0
1310,37735,8000000,74952305,Easy A,Will Gluck,Comedy,9/10/10,2010,8000000.0,74952305.0
1311,37710,100000000,278346189,The Tourist,Florian Henckel von Donnersmarck,Action,12/8/10,2010,100000000.0,278346189.0
1312,37710,100000000,278346189,The Tourist,Florian Henckel von Donnersmarck,Thriller,12/8/10,2010,100000000.0,278346189.0
1313,37710,100000000,278346189,The Tourist,Florian Henckel von Donnersmarck,Romance,12/8/10,2010,100000000.0,278346189.0
1314,9543,150000000,335154643,Prince of Persia: The Sands of Time,Mike Newell,Adventure,5/19/10,2010,150000000.0,335154643.0
1315,9543,150000000,335154643,Prince of Persia: The Sands of Time,Mike Newell,Fantasy,5/19/10,2010,150000000.0,335154643.0
1316,9543,150000000,335154643,Prince of Persia: The Sands of Time,Mike Newell,Action,5/19/10,2010,150000000.0,335154643.0
1317,9543,150000000,335154643,Prince of Persia: The Sands of Time,Mike Newell,Romance,5/19/10,2010,150000000.0,335154643.0
1318,20662,200000000,310669540,Robin Hood,Ridley Scott,Action,5/12/10,2010,200000000.0,310669540.0
1319,44264,38000000,252276927,True Grit,Ethan Coen|Joel Coen,Drama,12/22/10,2010,38000000.0,252276927.0
1320,44264,38000000,252276927,True Grit,Ethan Coen|Joel Coen,Adventure,12/22/10,2010,38000000.0,252276927.0
1321,44264,38000000,252276927,True Grit,Ethan Coen|Joel Coen,Western,12/22/10,2010,38000000.0,252276927.0
1322,18823,125000000,232713139,Clash of the Titans,Louis Leterrier,Adventure,4/1/10,2010,125000000.0,232713139.0
1323,18823,125000000,232713139,Clash of the Titans,Louis Leterrier,Fantasy,4/1/10,2010,125000000.0,232713139.0
1324,18823,125000000,232713139,Clash of the Titans,Louis Leterrier,Action,4/1/10,2010,125000000.0,232713139.0
1325,27022,150000000,215283742,The Sorcerer's Apprentice,Jon Turteltaub,Fantasy,7/13/10,2010,150000000.0,215283742.0
1326,27022,150000000,215283742,The Sorcerer's Apprentice,Jon Turteltaub,Adventure,7/13/10,2010,150000000.0,215283742.0
1327,27022,150000000,215283742,The Sorcerer's Apprentice,Jon Turteltaub,Action,7/13/10,2010,150000000.0,215283742.0
1328,27022,150000000,215283742,The Sorcerer's Apprentice,Jon Turteltaub,Comedy,7/13/10,2010,150000000.0,215283742.0
1329,27022,150000000,215283742,The Sorcerer's Apprentice,Jon Turteltaub,Drama,7/13/10,2010,150000000.0,215283742.0
1330,37056,30000000,0,Letters to Juliet,Gary Winick,Comedy,5/14/10,2010,30000000.0,0.0
1331,37056,30000000,0,Letters to Juliet,Gary Winick,Drama,5/14/10,2010,30000000.0,0.0
1332,37056,30000000,0,Letters to Juliet,Gary Winick,Romance,5/14/10,2010,30000000.0,0.0
1333,37799,40000000,224920315,The Social Network,David Fincher,Drama,9/30/10,2010,40000000.0,224920315.0
1334,22538,60000000,47664559,Scott Pilgrim vs. the World,Edgar Wright,Action,7/27/10,2010,60000000.0,47664559.0
1335,22538,60000000,47664559,Scott Pilgrim vs. the World,Edgar Wright,Adventure,7/27/10,2010,60000000.0,47664559.0
1336,22538,60000000,47664559,Scott Pilgrim vs. the World,Edgar Wright,Comedy,7/27/10,2010,60000000.0,47664559.0
1337,39451,100000000,310650585,Little Fockers,Paul Weitz,Comedy,12/21/10,2010,100000000.0,310650585.0
1338,39451,100000000,310650585,Little Fockers,Paul Weitz,Romance,12/21/10,2010,100000000.0,310650585.0
1339,10192,165000000,752600867,Shrek Forever After,Mike Mitchell,Comedy,5/16/10,2010,165000000.0,752600867.0
1340,10192,165000000,752600867,Shrek Forever After,Mike Mitchell,Adventure,5/16/10,2010,165000000.0,752600867.0
1341,10192,165000000,752600867,Shrek Forever After,Mike Mitchell,Fantasy,5/16/10,2010,165000000.0,752600867.0
1342,10192,165000000,752600867,Shrek Forever After,Mike Mitchell,Animation,5/16/10,2010,165000000.0,752600867.0
1343,10192,165000000,752600867,Shrek Forever After,Mike Mitchell,Family,5/16/10,2010,165000000.0,752600867.0
1344,34544,110000000,177238796,The A-Team,Joe Carnahan,Thriller,6/10/10,2010,110000000.0,177238796.0
1345,34544,110000000,177238796,The A-Team,Joe Carnahan,Action,6/10/10,2010,110000000.0,177238796.0
1346,34544,110000000,177238796,The A-Team,Joe Carnahan,Adventure,6/10/10,2010,110000000.0,177238796.0
1347,34544,110000000,177238796,The A-Team,Joe Carnahan,Comedy,6/10/10,2010,110000000.0,177238796.0
1348,34544,110000000,177238796,The A-Team,Joe Carnahan,Crime,6/10/10,2010,110000000.0,177238796.0
1349,23631,20000000,31327899,Machete,Robert Rodriguez|Ethan Maniquis,Action,9/1/10,2010,20000000.0,31327899.0
1350,23631,20000000,31327899,Machete,Robert Rodriguez|Ethan Maniquis,Comedy,9/1/10,2010,20000000.0,31327899.0
1351,23631,20000000,31327899,Machete,Robert Rodriguez|Ethan Maniquis,Thriller,9/1/10,2010,20000000.0,31327899.0
1352,38365,80000000,271430189,Grown Ups,Dennis Dugan,Comedy,6/24/10,2010,80000000.0,271430189.0
1353,35056,55000000,152263880,Date Night,Shawn Levy,Comedy,4/8/10,2010,55000000.0,152263880.0
1354,23168,37000000,154026136,The Town,Ben Affleck,Crime,9/15/10,2010,37000000.0,154026136.0
1355,23168,37000000,154026136,The Town,Ben Affleck,Drama,9/15/10,2010,37000000.0,154026136.0
1356,23168,37000000,154026136,The Town,Ben Affleck,Thriller,9/15/10,2010,37000000.0,154026136.0
1357,23169,20000000,0,Remember Me,Allen Coulter,Drama,3/12/10,2010,20000000.0,0.0
1358,23169,20000000,0,Remember Me,Allen Coulter,Romance,3/12/10,2010,20000000.0,0.0
1359,24021,68000000,698491347,The Twilight Saga: Eclipse,David Slade,Adventure,6/23/10,2010,68000000.0,698491347.0
1360,24021,68000000,698491347,The Twilight Saga: Eclipse,David Slade,Fantasy,6/23/10,2010,68000000.0,698491347.0
1361,24021,68000000,698491347,The Twilight Saga: Eclipse,David Slade,Drama,6/23/10,2010,68000000.0,698491347.0
1362,24021,68000000,698491347,The Twilight Saga: Eclipse,David Slade,Romance,6/23/10,2010,68000000.0,698491347.0
1363,38055,130000000,321885765,Megamind,Tom McGrath,Animation,10/28/10,2010,130000000.0,321885765.0
1364,38055,130000000,321885765,Megamind,Tom McGrath,Action,10/28/10,2010,130000000.0,321885765.0
1365,38055,130000000,321885765,Megamind,Tom McGrath,Comedy,10/28/10,2010,130000000.0,321885765.0
1366,38055,130000000,321885765,Megamind,Tom McGrath,Family,10/28/10,2010,130000000.0,321885765.0
1367,38055,130000000,321885765,Megamind,Tom McGrath,Science Fiction,10/28/10,2010,130000000.0,321885765.0
1368,10196,150000000,318502923,The Last Airbender,M. Night Shyamalan,Action,6/30/10,2010,150000000.0,318502923.0
1369,10196,150000000,318502923,The Last Airbender,M. Night Shyamalan,Adventure,6/30/10,2010,150000000.0,318502923.0
1370,10196,150000000,318502923,The Last Airbender,M. Night Shyamalan,Family,6/30/10,2010,150000000.0,318502923.0
1371,10196,150000000,318502923,The Last Airbender,M. Night Shyamalan,Fantasy,6/30/10,2010,150000000.0,318502923.0
1372,27581,100000000,170432927,The Other Guys,Adam McKay,Action,8/6/10,2010,100000000.0,170432927.0
1373,27581,100000000,170432927,The Other Guys,Adam McKay,Comedy,8/6/10,2010,100000000.0,170432927.0
1374,27581,100000000,170432927,The Other Guys,Adam McKay,Crime,8/6/10,2010,100000000.0,170432927.0
1375,42941,0,0,30 Days of Night: Dark Days,Ben Ketai,Horror,10/4/10,2010,0.0,0.0
1376,42941,0,0,30 Days of Night: Dark Days,Ben Ketai,Thriller,10/4/10,2010,0.0,0.0
1377,49018,1500000,97009150,Insidious,James Wan,Horror,9/13/10,2010,1500000.0,97009150.0
1378,49018,1500000,97009150,Insidious,James Wan,Thriller,9/13/10,2010,1500000.0,97009150.0
1379,41233,30000000,159291809,Step Up 3D,Jon M. Chu,Drama,8/4/10,2010,30000000.0,159291809.0
1380,41233,30000000,159291809,Step Up 3D,Jon M. Chu,Romance,8/4/10,2010,30000000.0,159291809.0
1381,45269,15000000,414211549,The King's Speech,Tom Hooper,Drama,9/6/10,2010,15000000.0,414211549.0
1382,45269,15000000,414211549,The King's Speech,Tom Hooper,History,9/6/10,2010,15000000.0,414211549.0
1383,43347,30000000,102820008,Love & Other Drugs,Edward Zwick,Drama,11/22/10,2010,30000000.0,102820008.0
1384,43347,30000000,102820008,Love & Other Drugs,Edward Zwick,Comedy,11/22/10,2010,30000000.0,102820008.0
1385,43347,30000000,102820008,Love & Other Drugs,Edward Zwick,Romance,11/22/10,2010,30000000.0,102820008.0
1386,49009,30000000,20348249,The Way Back,Peter Weir,Drama,9/3/10,2010,30000000.0,20348249.0
1387,49009,30000000,20348249,The Way Back,Peter Weir,Adventure,9/3/10,2010,30000000.0,20348249.0
1388,49009,30000000,20348249,The Way Back,Peter Weir,History,9/3/10,2010,30000000.0,20348249.0
1389,31867,32000000,18409891,Repo Men,Miguel Sapochnik,Action,3/18/10,2010,32000000.0,18409891.0
1390,31867,32000000,18409891,Repo Men,Miguel Sapochnik,Science Fiction,3/18/10,2010,32000000.0,18409891.0
1391,31867,32000000,18409891,Repo Men,Miguel Sapochnik,Thriller,3/18/10,2010,32000000.0,18409891.0
1392,31867,32000000,18409891,Repo Men,Miguel Sapochnik,Crime,3/18/10,2010,32000000.0,18409891.0
1393,23830,7000000,7644937,Last Night,Massy Tadjedin,Drama,5/11/10,2010,7000000.0,7644937.0
1394,23830,7000000,7644937,Last Night,Massy Tadjedin,Romance,5/11/10,2010,7000000.0,7644937.0
1395,37834,117000000,261930431,Knight and Day,James Mangold,Action,6/15/10,2010,117000000.0,261930431.0
1396,37834,117000000,261930431,Knight and Day,James Mangold,Comedy,6/15/10,2010,117000000.0,261930431.0
1397,38167,60000000,204594016,Eat Pray Love,Ryan Murphy,Drama,8/12/10,2010,60000000.0,204594016.0
1398,46705,1000000,12355734,Blue Valentine,Derek Cianfrance,Drama,12/27/10,2010,1000000.0,12355734.0
1399,46705,1000000,12355734,Blue Valentine,Derek Cianfrance,Romance,12/27/10,2010,1000000.0,12355734.0
1400,27573,40000000,136000000,The Bounty Hunter,Andy Tennant,Action,3/16/10,2010,40000000.0,136000000.0
1401,25195,19000000,29922472,Leap Year,Anand Tucker,Romance,1/8/10,2010,19000000.0,29922472.0
1402,25195,19000000,29922472,Leap Year,Anand Tucker,Comedy,1/8/10,2010,19000000.0,29922472.0
1403,22972,100000000,94882889,Green Zone,Paul Greengrass,Action,3/11/10,2010,100000000.0,94882889.0
1404,22972,100000000,94882889,Green Zone,Paul Greengrass,Adventure,3/11/10,2010,100000000.0,94882889.0
1405,22972,100000000,94882889,Green Zone,Paul Greengrass,Drama,3/11/10,2010,100000000.0,94882889.0
1406,22972,100000000,94882889,Green Zone,Paul Greengrass,Thriller,3/11/10,2010,100000000.0,94882889.0
1407,34806,35000000,77477008,The Back-Up Plan,Alan Poul,Comedy,4/23/10,2010,35000000.0,77477008.0
1408,34806,35000000,77477008,The Back-Up Plan,Alan Poul,Romance,4/23/10,2010,35000000.0,77477008.0
1409,41210,19000000,49830607,The Switch,Josh Gordon|Will Speck,Comedy,5/11/10,2010,19000000.0,49830607.0
1410,41210,19000000,49830607,The Switch,Josh Gordon|Will Speck,Romance,5/11/10,2010,19000000.0,49830607.0
1411,41210,19000000,49830607,The Switch,Josh Gordon|Will Speck,Drama,5/11/10,2010,19000000.0,49830607.0
1412,32856,52000000,216485654,Valentine's Day,Garry Marshall,Comedy,2/10/10,2010,52000000.0,216485654.0
1413,32856,52000000,216485654,Valentine's Day,Garry Marshall,Romance,2/10/10,2010,52000000.0,216485654.0
1414,46261,25000000,36993168,Don't Be Afraid of the Dark,Troy Nixey,Fantasy,11/6/10,2010,25000000.0,36993168.0
1415,46261,25000000,36993168,Don't Be Afraid of the Dark,Troy Nixey,Horror,11/6/10,2010,25000000.0,36993168.0
1416,46261,25000000,36993168,Don't Be Afraid of the Dark,Troy Nixey,Thriller,11/6/10,2010,25000000.0,36993168.0
1417,41439,20000000,136150434,Saw 3D,Kevin Greutert,Horror,10/21/10,2010,20000000.0,136150434.0
1418,41439,20000000,136150434,Saw 3D,Kevin Greutert,Crime,10/21/10,2010,20000000.0,136150434.0
1419,38575,40000000,357852395,The Karate Kid,Harald Zwart,Action,6/10/10,2010,40000000.0,357852395.0
1420,38575,40000000,357852395,The Karate Kid,Harald Zwart,Adventure,6/10/10,2010,40000000.0,357852395.0
1421,38575,40000000,357852395,The Karate Kid,Harald Zwart,Drama,6/10/10,2010,40000000.0,357852395.0
1422,38575,40000000,357852395,The Karate Kid,Harald Zwart,Family,6/10/10,2010,40000000.0,357852395.0
1423,41733,65000000,211780824,Due Date,Todd Phillips,Comedy,11/4/10,2010,65000000.0,211780824.0
1424,41733,65000000,211780824,Due Date,Todd Phillips,Drama,11/4/10,2010,65000000.0,211780824.0
1425,44147,8000000,3453043,Wild Target,Jonathan Lynn,Action,6/17/10,2010,8000000.0,3453043.0
1426,44147,8000000,3453043,Wild Target,Jonathan Lynn,Comedy,6/17/10,2010,8000000.0,3453043.0
1427,26389,52000000,52615806,From Paris with Love,Pierre Morel,Action,2/5/10,2010,52000000.0,52615806.0
1428,26389,52000000,52615806,From Paris with Love,Pierre Morel,Crime,2/5/10,2010,52000000.0,52615806.0
1429,26389,52000000,52615806,From Paris with Love,Pierre Morel,Thriller,2/5/10,2010,52000000.0,52615806.0
1430,43923,8000000,6491240,It's Kind of a Funny Story,Anna Boden|Ryan Fleck,Comedy,7/6/10,2010,8000000.0,6491240.0
1431,43923,8000000,6491240,It's Kind of a Funny Story,Anna Boden|Ryan Fleck,Drama,7/6/10,2010,8000000.0,6491240.0
1432,43539,30000000,51148651,The Next Three Days,Paul Haggis,Romance,11/18/10,2010,30000000.0,51148651.0
1433,43539,30000000,51148651,The Next Three Days,Paul Haggis,Drama,11/18/10,2010,30000000.0,51148651.0
1434,43539,30000000,51148651,The Next Three Days,Paul Haggis,Thriller,11/18/10,2010,30000000.0,51148651.0
1435,43539,30000000,51148651,The Next Three Days,Paul Haggis,Crime,11/18/10,2010,30000000.0,51148651.0
1436,23437,35000000,115664037,A Nightmare on Elm Street,Samuel Bayer,Horror,4/30/10,2010,35000000.0,115664037.0
1437,23437,35000000,115664037,A Nightmare on Elm Street,Samuel Bayer,Mystery,4/30/10,2010,35000000.0,115664037.0
1438,23437,35000000,115664037,A Nightmare on Elm Street,Samuel Bayer,Thriller,4/30/10,2010,35000000.0,115664037.0
1439,34813,25000000,23580000,The Losers,Sylvain White,Action,4/23/10,2010,25000000.0,23580000.0
1440,34813,25000000,23580000,The Losers,Sylvain White,Adventure,4/23/10,2010,25000000.0,23580000.0
1441,34813,25000000,23580000,The Losers,Sylvain White,Crime,4/23/10,2010,25000000.0,23580000.0
1442,34813,25000000,23580000,The Losers,Sylvain White,Mystery,4/23/10,2010,25000000.0,23580000.0
1443,34813,25000000,23580000,The Losers,Sylvain White,Thriller,4/23/10,2010,25000000.0,23580000.0
1444,45317,25000000,9190869,The Fighter,David O. Russell,Drama,12/17/10,2010,25000000.0,9190869.0
1445,32823,40000000,90029656,Get Him to the Greek,Nicholas Stoller,Comedy,6/4/10,2010,40000000.0,90029656.0
1446,20533,47000000,10539000,Jonah Hex,Jimmy Hayward,Action,6/18/10,2010,47000000.0,10539000.0
1447,20533,47000000,10539000,Jonah Hex,Jimmy Hayward,Western,6/18/10,2010,47000000.0,10539000.0
1448,20533,47000000,10539000,Jonah Hex,Jimmy Hayward,Drama,6/18/10,2010,47000000.0,10539000.0
1449,20533,47000000,10539000,Jonah Hex,Jimmy Hayward,Fantasy,6/18/10,2010,47000000.0,10539000.0
1450,20533,47000000,10539000,Jonah Hex,Jimmy Hayward,Thriller,6/18/10,2010,47000000.0,10539000.0
1451,40264,20000000,80547866,Vampires Suck,Jason Friedberg|Aaron Seltzer,Horror,8/18/10,2010,20000000.0,80547866.0
1452,40264,20000000,80547866,Vampires Suck,Jason Friedberg|Aaron Seltzer,Comedy,8/18/10,2010,20000000.0,80547866.0
1453,44639,2000000,7871522,Inside Job,Charles Ferguson,Documentary,10/8/10,2010,2000000.0,7871522.0
1454,37821,75000000,98159963,Killers,Robert Luketic,Action,6/4/10,2010,75000000.0,98159963.0
1455,37821,75000000,98159963,Killers,Robert Luketic,Comedy,6/4/10,2010,75000000.0,98159963.0
1456,37821,75000000,98159963,Killers,Robert Luketic,Thriller,6/4/10,2010,75000000.0,98159963.0
1457,37821,75000000,98159963,Killers,Robert Luketic,Romance,6/4/10,2010,75000000.0,98159963.0
1458,22894,26000000,67918658,Legion,Scott Stewart,Horror,1/21/10,2010,26000000.0,67918658.0
1459,35019,35000000,93246388,Nanny McPhee and the Big Bang,Susanna White,Fantasy,3/26/10,2010,35000000.0,93246388.0
1460,35019,35000000,93246388,Nanny McPhee and the Big Bang,Susanna White,Comedy,3/26/10,2010,35000000.0,93246388.0
1461,23048,36000000,64572262,Hot Tub Time Machine,Steve Pink,Science Fiction,3/26/10,2010,36000000.0,64572262.0
1462,23048,36000000,64572262,Hot Tub Time Machine,Steve Pink,Comedy,3/26/10,2010,36000000.0,64572262.0
1463,23048,36000000,64572262,Hot Tub Time Machine,Steve Pink,Adventure,3/26/10,2010,36000000.0,64572262.0
1464,41402,20000000,24145613,Let Me In,Matt Reeves,Drama,10/1/10,2010,20000000.0,24145613.0
1465,41402,20000000,24145613,Let Me In,Matt Reeves,Horror,10/1/10,2010,20000000.0,24145613.0
1466,41402,20000000,24145613,Let Me In,Matt Reeves,Mystery,10/1/10,2010,20000000.0,24145613.0
1467,43949,14000000,1755212,Flipped,Rob Reiner,Comedy,8/6/10,2010,14000000.0,1755212.0
1468,43949,14000000,1755212,Flipped,Rob Reiner,Drama,8/6/10,2010,14000000.0,1755212.0
1469,43949,14000000,1755212,Flipped,Rob Reiner,Romance,8/6/10,2010,14000000.0,1755212.0
1470,41216,80000000,140073390,Legend of the Guardians: The Owls of Ga'Hoole,Zack Snyder,Animation,7/10/10,2010,80000000.0,140073390.0
1471,41216,80000000,140073390,Legend of the Guardians: The Owls of Ga'Hoole,Zack Snyder,Adventure,7/10/10,2010,80000000.0,140073390.0
1472,41216,80000000,140073390,Legend of the Guardians: The Owls of Ga'Hoole,Zack Snyder,Family,7/10/10,2010,80000000.0,140073390.0
1473,41216,80000000,140073390,Legend of the Guardians: The Owls of Ga'Hoole,Zack Snyder,Fantasy,7/10/10,2010,80000000.0,140073390.0
1474,22907,32000000,69055695,Takers,John Luessenhop,Action,8/26/10,2010,32000000.0,69055695.0
1475,22907,32000000,69055695,Takers,John Luessenhop,Crime,8/26/10,2010,32000000.0,69055695.0
1476,22907,32000000,69055695,Takers,John Luessenhop,Drama,8/26/10,2010,32000000.0,69055695.0
1477,22907,32000000,69055695,Takers,John Luessenhop,Thriller,8/26/10,2010,32000000.0,69055695.0
1478,42297,55000000,89519773,Burlesque,Steve Antin,Drama,11/23/10,2010,55000000.0,89519773.0
1479,42297,55000000,89519773,Burlesque,Steve Antin,Romance,11/23/10,2010,55000000.0,89519773.0
1480,44129,15000000,4882577,The Company Men,John Wells,Drama,10/21/10,2010,15000000.0,4882577.0
1481,38073,32000000,42045846,Going the Distance,Nanette Burstein,Comedy,9/1/10,2010,32000000.0,42045846.0
1482,38073,32000000,42045846,Going the Distance,Nanette Burstein,Drama,9/1/10,2010,32000000.0,42045846.0
1483,38073,32000000,42045846,Going the Distance,Nanette Burstein,Romance,9/1/10,2010,32000000.0,42045846.0
1484,41436,3000000,177512032,Paranormal Activity 2,Tod Williams,Horror,10/20/10,2010,3000000.0,177512032.0
1485,41436,3000000,177512032,Paranormal Activity 2,Tod Williams,Thriller,10/20/10,2010,3000000.0,177512032.0
1486,42188,15000000,9455232,Never Let Me Go,Mark Romanek,Drama,9/15/10,2010,15000000.0,9455232.0
1487,42188,15000000,9455232,Never Let Me Go,Mark Romanek,Romance,9/15/10,2010,15000000.0,9455232.0
1488,42188,15000000,9455232,Never Let Me Go,Mark Romanek,Science Fiction,9/15/10,2010,15000000.0,9455232.0
1489,40662,0,6629178,Batman: Under the Red Hood,Brandon Vietti,Action,7/27/10,2010,0.0,6629178.0
1490,40662,0,6629178,Batman: Under the Red Hood,Brandon Vietti,Animation,7/27/10,2010,0.0,6629178.0
1491,23742,30000000,55583804,Cop Out,Kevin Smith,Action,2/26/10,2010,30000000.0,55583804.0
1492,23742,30000000,55583804,Cop Out,Kevin Smith,Comedy,2/26/10,2010,30000000.0,55583804.0
1493,23742,30000000,55583804,Cop Out,Kevin Smith,Crime,2/26/10,2010,30000000.0,55583804.0
1494,43933,500000,4242978,Monsters,Gareth Edwards,Drama,6/18/10,2010,500000.0,4242978.0
1495,43933,500000,4242978,Monsters,Gareth Edwards,Thriller,6/18/10,2010,500000.0,4242978.0
1496,43933,500000,4242978,Monsters,Gareth Edwards,Science Fiction,6/18/10,2010,500000.0,4242978.0
