,id,budget,revenue,original_title,director,production_companies,release_date,release_year,budget_adj,revenue_adj
1996,52015,650000,33245,Stake Land,Jim Mickle,Off Hollywood Pictures,9/30/10,2010,650000.0,33245.0
1997,41827,0,0,Red White & Blue,Simon Rumley,Fidelity Films,10/8/10,2010,0.0,0.0
1998,41827,0,0,Red White & Blue,Simon Rumley,Rumleyvision,10/8/10,2010,0.0,0.0
1999,41827,0,0,Red White & Blue,Simon Rumley,ScreenProjex,10/8/10,2010,0.0,0.0
2000,39312,0,1422910,Restrepo,Tim Hetherington|Sebastian Junger,Outpost Productions,6/25/10,2010,0.0,1422910.0
2001,46528,425000000,11087569,The Warrior's Way,Sngmoo Lee,Boram Entertainment Inc.,12/2/10,2010,425000000.0,11087569.0
2002,59437,0,63931,Beautiful Boy,Shawn Ku,First Point Entertainment,9/12/10,2010,0.0,63931.0
2003,59437,0,63931,Beautiful Boy,Shawn Ku,Braeburn Entertainment,9/12/10,2010,0.0,63931.0
2004,56272,0,10,Elektra Luxx,Sebastian Gutierrez,Gato Negro Films,3/14/10,2010,0.0,10.0
2005,12645,10000000,55089,Inhale,Baltasar KormÃ¡kur,26 Films,8/27/10,2010,10000000.0,55089.0
2006,37495,967686,4270000,Four Lions,Chris Morris,Film4,5/7/10,2010,967686.0,4270000.0
2007,37495,967686,4270000,Four Lions,Chris Morris,Drafthouse Films,5/7/10,2010,967686.0,4270000.0
2008,37495,967686,4270000,Four Lions,Chris Morris,Warp Films,5/7/10,2010,967686.0,4270000.0
2009,37495,967686,4270000,Four Lions,Chris Morris,Wild Bunch Distribution,5/7/10,2010,967686.0,4270000.0
2010,39681,0,0,Les 7 jours du talion,Daniel Grou,Go Films,6/22/10,2010,0.0,0.0
2011,62728,0,0,Brighton Rock,Rowan Joffe,BBC Films,9/13/10,2010,0.0,0.0
2012,62728,0,0,Brighton Rock,Rowan Joffe,StudioCanal,9/13/10,2010,0.0,0.0
2013,62728,0,0,Brighton Rock,Rowan Joffe,UK Film Council,9/13/10,2010,0.0,0.0
2014,36801,0,0,Cemetery Junction,Ricky Gervais|Stephen Merchant,Columbia Pictures,4/14/10,2010,0.0,0.0
2015,36801,0,0,Cemetery Junction,Ricky Gervais|Stephen Merchant,Sony International Motion Picture Production Group,4/14/10,2010,0.0,0.0
2016,42918,0,178174,Winnebago Man,Ben Steinbauer,Field Guide Media,7/9/10,2010,0.0,178174.0
2017,57419,0,0,"Montevideo, Bog te video!",Dragan BjelogrliÄ‡,Intermedia Network,12/19/10,2010,0.0,0.0
2018,59435,0,1279,An Invisible Sign,Marilyn Agrelo,Silverwood Films,10/6/10,2010,0.0,1279.0
2019,59435,0,1279,An Invisible Sign,Marilyn Agrelo,iDeal Partners Film Fund,10/6/10,2010,0.0,1279.0
2020,59435,0,1279,An Invisible Sign,Marilyn Agrelo,J2 Pictures,10/6/10,2010,0.0,1279.0
2021,46689,1500000,187716,Waste Land,Lucy Walker,O2 Filmes,1/24/10,2010,1500000.0,187716.0
2022,46689,1500000,187716,Waste Land,Lucy Walker,Almega Projects,1/24/10,2010,1500000.0,187716.0
2023,47088,7000000,453079,The Extra Man,Shari Springer Berman|Robert Pulcini,Wild Bunch,8/1/10,2010,7000000.0,453079.0
2024,47088,7000000,453079,The Extra Man,Shari Springer Berman|Robert Pulcini,Likely Story,8/1/10,2010,7000000.0,453079.0
2025,47088,7000000,453079,The Extra Man,Shari Springer Berman|Robert Pulcini,Tax Credit Finance,8/1/10,2010,7000000.0,453079.0
2026,47088,7000000,453079,The Extra Man,Shari Springer Berman|Robert Pulcini,3 Arts Entertainment,8/1/10,2010,7000000.0,453079.0
2027,34583,0,0,The Final,Joey Stewart,Agora Entertainment,1/28/10,2010,0.0,0.0
2028,52454,0,0,Mega Shark vs. Crocosaurus,Christopher Ray,The Asylum,12/21/10,2010,0.0,0.0
2029,34335,2000000,0,Nine Dead,Chris Shadley,Hartbreak Films,1/1/10,2010,2000000.0,0.0
2030,44944,0,37000000,For Colored Girls,Tyler Perry,Lions Gate Films,11/5/10,2010,0.0,37000000.0
2031,63578,0,951179,The Trip,Michael Winterbottom,Revolution Films,9/1/10,2010,0.0,951179.0
2032,63578,0,951179,The Trip,Michael Winterbottom,British Broadcasting Corporation (BBC),9/1/10,2010,0.0,951179.0
2033,47763,0,0,The Shrine,Jon Knautz,Brookstreet Pictures,10/14/10,2010,0.0,0.0
2034,47763,0,0,The Shrine,Jon Knautz,Wesley Clover Media,10/14/10,2010,0.0,0.0
2035,53459,1300000,0,F,Johannes Roberts,Gatlin Pictures,9/7/10,2010,1300000.0,0.0
2036,53459,1300000,0,F,Johannes Roberts,Black Robe,9/7/10,2010,1300000.0,0.0
2037,53459,1300000,0,F,Johannes Roberts,Capital Markets Film Finance,9/7/10,2010,1300000.0,0.0
2038,57120,0,876302,Meek's Cutoff,Kelly Reichardt,Film Science,9/5/10,2010,0.0,876302.0
2039,57120,0,876302,Meek's Cutoff,Kelly Reichardt,Evenstar Films,9/5/10,2010,0.0,876302.0
2040,55246,0,22270,Ceremony,Max Winkler,NALA Films,10/8/10,2010,0.0,22270.0
2041,52333,0,0,Astral City: A Spiritual Journey,Wagner de Assis,CinÃ©tica Filmes e ProduÃ§Ãµes,5/10/10,2010,0.0,0.0
2042,39522,0,0,Mega Piranha,Eric Forsberg,The Global Asylum,4/10/10,2010,0.0,0.0
2043,54532,0,0,Is It Just Me?,J.C. Calciano,TLA Releasing,1/15/10,2010,0.0,0.0
2044,54532,0,0,Is It Just Me?,J.C. Calciano,Cinema 175,1/15/10,2010,0.0,0.0
2045,54532,0,0,Is It Just Me?,J.C. Calciano,Whitestone Acquisitions,1/15/10,2010,0.0,0.0
2046,66195,0,14870,The Perfect Host,Nick Tomnay,Splendid Film,7/1/10,2010,0.0,14870.0
2047,43922,0,0,Legendary,Mel Damski,Samuel Goldwyn Films,9/9/10,2010,0.0,0.0
2048,43922,0,0,Legendary,Mel Damski,WWE Studios,9/9/10,2010,0.0,0.0
2049,35791,60000000,296221663,Resident Evil: Afterlife,Paul W.S. Anderson,Impact Pictures,9/9/10,2010,60000000.0,296221663.0
2050,35791,60000000,296221663,Resident Evil: Afterlife,Paul W.S. Anderson,Davis-Films,9/9/10,2010,60000000.0,296221663.0
2051,35791,60000000,296221663,Resident Evil: Afterlife,Paul W.S. Anderson,Constantin Film Produktion,9/9/10,2010,60000000.0,296221663.0
2052,70862,0,0,American Grindhouse,Elijah Drenner,Lux Digital Pictures,3/13/10,2010,0.0,0.0
2053,70862,0,0,American Grindhouse,Elijah Drenner,End Films,3/13/10,2010,0.0,0.0
2054,44737,0,0,BÃ©bÃ©s,Thomas BalmÃ¨s,Studio Canal,5/7/10,2010,0.0,0.0
2055,47177,2400000,0,Devil's Playground,Mark McQueen,Intandem Films,8/21/10,2010,2400000.0,0.0
2056,47177,2400000,0,Devil's Playground,Mark McQueen,HMR Films,8/21/10,2010,2400000.0,0.0
2057,47177,2400000,0,Devil's Playground,Mark McQueen,Black & Blue Films,8/21/10,2010,2400000.0,0.0
2058,59110,0,0,Parked,Darragh Byrne,BÃ³rd ScannÃ¡n na hÃ‰ireann,9/1/10,2010,0.0,0.0
2059,59110,0,0,Parked,Darragh Byrne,Helsinki Filmi Oy,9/1/10,2010,0.0,0.0
2060,59110,0,0,Parked,Darragh Byrne,Ripple World Pictures,9/1/10,2010,0.0,0.0
2061,59110,0,0,Parked,Darragh Byrne,Radio TelefÃ­s Ã‰ireann (RTÃ‰),9/1/10,2010,0.0,0.0
2062,59110,0,0,Parked,Darragh Byrne,Suomen ElokuvasÃ¤Ã¤tiÃ¶,9/1/10,2010,0.0,0.0
2063,43552,10000000,1068682,Vanishing on 7th Street,Brad Anderson,Plum Pictures,9/11/10,2010,10000000.0,1068682.0
2064,43552,10000000,1068682,Vanishing on 7th Street,Brad Anderson,Herrick Entertainment,9/11/10,2010,10000000.0,1068682.0
2065,43552,10000000,1068682,Vanishing on 7th Street,Brad Anderson,Mandalay Vision,9/11/10,2010,10000000.0,1068682.0
2066,43552,10000000,1068682,Vanishing on 7th Street,Brad Anderson,Circle of Confusion,9/11/10,2010,10000000.0,1068682.0
2067,43552,10000000,1068682,Vanishing on 7th Street,Brad Anderson,Forest Park Pictures,9/11/10,2010,10000000.0,1068682.0
2068,64786,0,0,Yes or No: à¸­à¸¢à¸²à¸à¸£à¸±à¸ à¸à¹‡à¸£à¸±à¸à¹€à¸¥à¸¢,Saratswadee Wongsomphet,Sahamongkol Film,12/16/10,2010,0.0,0.0
2069,46368,3000000,0,The Rig,Peter Atencio,OffSpring Productions,10/5/10,2010,3000000.0,0.0
2070,46368,3000000,0,The Rig,Peter Atencio,Workshop Films 2,10/5/10,2010,3000000.0,0.0
2071,40663,0,0,Gasland,Josh Fox,HBO Documentary Films,1/24/10,2010,0.0,0.0
2072,51764,0,5980,BearCity,Douglas Langway,TLA Releasing,6/8/10,2010,0.0,5980.0
2073,39486,35000000,60251371,Secretariat,Randall Wallace,Walt Disney Pictures,8/20/10,2010,35000000.0,60251371.0
2074,39486,35000000,60251371,Secretariat,Randall Wallace,Fast Track Productions,8/20/10,2010,35000000.0,60251371.0
2075,39486,35000000,60251371,Secretariat,Randall Wallace,Mayhem Pictures,8/20/10,2010,35000000.0,60251371.0
2076,55244,0,1339650,Bill Cunningham New York,Richard Press,First Thought Films,3/24/10,2010,0.0,1339650.0
2077,39356,3,43,Boy,Taika Waititi,New Zealand Film Commission,2/14/10,2010,3.0,43.0
2078,39356,3,43,Boy,Taika Waititi,Unison Films,2/14/10,2010,3.0,43.0
2079,39356,3,43,Boy,Taika Waititi,Whenua Films,2/14/10,2010,3.0,43.0
2080,550,63000000,100853753,Fight Club,David Fincher,Regency Enterprises,10/14/99,1999,82470329.3354423,132022892.45437
2081,550,63000000,100853753,Fight Club,David Fincher,Fox 2000 Pictures,10/14/99,1999,82470329.3354423,132022892.45437
2082,550,63000000,100853753,Fight Club,David Fincher,Taurus Film,10/14/99,1999,82470329.3354423,132022892.45437
2083,550,63000000,100853753,Fight Club,David Fincher,Linson Films,10/14/99,1999,82470329.3354423,132022892.45437
2084,550,63000000,100853753,Fight Club,David Fincher,Atman Entertainment,10/14/99,1999,82470329.3354423,132022892.45437
2085,603,63000000,463517383,The Matrix,Lilly Wachowski|Lana Wachowski,Village Roadshow Pictures,3/30/99,1999,82470329.3354423,606768749.6621
2086,603,63000000,463517383,The Matrix,Lilly Wachowski|Lana Wachowski,Groucho II Film Partnership,3/30/99,1999,82470329.3354423,606768749.6621
2087,603,63000000,463517383,The Matrix,Lilly Wachowski|Lana Wachowski,Silver Pictures,3/30/99,1999,82470329.3354423,606768749.6621
2088,603,63000000,463517383,The Matrix,Lilly Wachowski|Lana Wachowski,Warner Bros.,3/30/99,1999,82470329.3354423,606768749.6621
2089,14,15000000,356296601,American Beauty,Sam Mendes,DreamWorks SKG,9/15/99,1999,19635792.6989148,466411079.770931
2090,14,15000000,356296601,American Beauty,Sam Mendes,Jinks/Cohen Company,9/15/99,1999,19635792.6989148,466411079.770931
2091,1893,115000000,924317558,Star Wars: Episode I - The Phantom Menace,George Lucas,Lucasfilm,5/19/99,1999,150541077.358347,1209980530.45701
2092,564,80000000,415885488,The Mummy,Stephen Sommers,Universal Pictures,5/6/99,1999,104724227.727545,544416081.923668
2093,564,80000000,415885488,The Mummy,Stephen Sommers,Alphaville Films,5/6/99,1999,104724227.727545,544416081.923668
2094,497,60000000,284600000,The Green Mile,Frank Darabont,Castle Rock Entertainment,12/10/99,1999,78543170.7956593,372556440.140744
2095,497,60000000,284600000,The Green Mile,Frank Darabont,Darkwoods Productions,12/10/99,1999,78543170.7956593,372556440.140744
2096,497,60000000,284600000,The Green Mile,Frank Darabont,Warner Bros.,12/10/99,1999,78543170.7956593,372556440.140744
2097,36643,135000000,361832400,The World Is Not Enough,Michael Apted,Eon Productions,11/8/99,1999,176722134.290233,473657733.210055
2098,37135,0,0,Tarzan,Chris Buck|Kevin Lima,Walt Disney Pictures,6/18/99,1999,0.0,0.0
2099,1844,66000000,212404396,Entrapment,Jon Amiel,Fountainbridge Films,4/30/99,1999,86397487.8752252,278048579.212947
2100,1844,66000000,212404396,Entrapment,Jon Amiel,Regency Enterprises,4/30/99,1999,86397487.8752252,278048579.212947
2101,863,90000000,485015179,Toy Story 2,John Lasseter|Lee Unkrich|Ash Brannon,Walt Disney Pictures,10/30/99,1999,117814756.193489,634910500.711404
2102,863,90000000,485015179,Toy Story 2,John Lasseter|Lee Unkrich|Ash Brannon,Pixar Animation Studios,10/30/99,1999,117814756.193489,634910500.711404
2103,509,42000000,363889678,Notting Hill,Roger Michell,Bookshop Productions,5/13/99,1999,54980219.5569615,476350818.832191
2104,509,42000000,363889678,Notting Hill,Roger Michell,Notting Hill Pictures,5/13/99,1999,54980219.5569615,476350818.832191
2105,509,42000000,363889678,Notting Hill,Roger Michell,Working Title Films,5/13/99,1999,54980219.5569615,476350818.832191
2106,509,42000000,363889678,Notting Hill,Roger Michell,Polygram Filmed Entertainment,5/13/99,1999,54980219.5569615,476350818.832191
2107,226,2000000,11540607,Boys Don't Cry,Kimberly Peirce,Fox Searchlight Pictures,9/2/99,1999,2618105.69318864,15107264.4447763
2108,226,2000000,11540607,Boys Don't Cry,Kimberly Peirce,The Independent Film Channel Productions,9/2/99,1999,2618105.69318864,15107264.4447763
2109,226,2000000,11540607,Boys Don't Cry,Kimberly Peirce,IFC Films,9/2/99,1999,2618105.69318864,15107264.4447763
2110,226,2000000,11540607,Boys Don't Cry,Kimberly Peirce,Killer Films,9/2/99,1999,2618105.69318864,15107264.4447763
2111,226,2000000,11540607,Boys Don't Cry,Kimberly Peirce,Hart-Sharp Entertainment,9/2/99,1999,2618105.69318864,15107264.4447763
2112,345,65000000,162091208,Eyes Wide Shut,Stanley Kubrick,Hobby Films,7/14/99,1999,85088435.0286309,212185957.240312
2113,345,65000000,162091208,Eyes Wide Shut,Stanley Kubrick,Pole Star,7/14/99,1999,85088435.0286309,212185957.240312
2114,345,65000000,162091208,Eyes Wide Shut,Stanley Kubrick,Stanley Kubrick Productions,7/14/99,1999,85088435.0286309,212185957.240312
2115,345,65000000,162091208,Eyes Wide Shut,Stanley Kubrick,Warner Bros.,7/14/99,1999,85088435.0286309,212185957.240312
2116,9946,100000000,211989043,End of Days,Peter Hyams,Beacon Communications,11/23/99,1999,130905284.659432,277504860.185956
2117,1715,24000000,88545092,The Cider House Rules,Lasse HallstrÃ¶m,Nina Saxon Film Design,12/17/99,1999,31417268.3182637,115910204.734556
2118,1715,24000000,88545092,The Cider House Rules,Lasse HallstrÃ¶m,FilmColony,12/17/99,1999,31417268.3182637,115910204.734556
2119,1715,24000000,88545092,The Cider House Rules,Lasse HallstrÃ¶m,Miramax,12/17/99,1999,31417268.3182637,115910204.734556
2120,8374,6000000,30471,The Boondock Saints,Troy Duffy,Franchise Pictures,1/22/99,1999,7854317.07956593,39888.1492885755
2121,8374,6000000,30471,The Boondock Saints,Troy Duffy,Brood Syndicate,1/22/99,1999,7854317.07956593,39888.1492885755
2122,8374,6000000,30471,The Boondock Saints,Troy Duffy,B.D.S. Productions Inc.,1/22/99,1999,7854317.07956593,39888.1492885755
2123,1443,6000000,10409377,The Virgin Suicides,Sofia Coppola,American Zoetrope,4/21/99,1999,7854317.07956593,13626424.5931234
2124,2667,25000,248000000,The Blair Witch Project,Daniel Myrick|Eduardo SÃ¡nchez,Artisan Entertainment,7/14/99,1999,32726.321164858,324645105.955391
2125,2667,25000,248000000,The Blair Witch Project,Daniel Myrick|Eduardo SÃ¡nchez,Haxan Films,7/14/99,1999,32726.321164858,324645105.955391
2126,1832,10000000,30652890,Dogma,Kevin Smith,Lions Gate,11/12/99,1999,13090528.4659432,40126252.9108426
2127,1832,10000000,30652890,Dogma,Kevin Smith,View Askew Productions,11/12/99,1999,13090528.4659432,40126252.9108426
2128,334,37000000,48451803,Magnolia,Paul Thomas Anderson,New Line Cinema,12/8/99,1999,48434955.3239899,63425970.6397773
2129,334,37000000,48451803,Magnolia,Paul Thomas Anderson,Ghoulardi Film Company,12/8/99,1999,48434955.3239899,63425970.6397773
2130,334,37000000,48451803,Magnolia,Paul Thomas Anderson,The Magnolia Project,12/8/99,1999,48434955.3239899,63425970.6397773
2131,1213,40000000,128798265,The Talented Mr. Ripley,Anthony Minghella,Paramount Pictures,12/25/99,1999,52362113.8637728,168603735.434659
2132,1213,40000000,128798265,The Talented Mr. Ripley,Anthony Minghella,Miramax Films,12/25/99,1999,52362113.8637728,168603735.434659
2133,1213,40000000,128798265,The Talented Mr. Ripley,Anthony Minghella,Timnick Films,12/25/99,1999,52362113.8637728,168603735.434659
2134,1213,40000000,128798265,The Talented Mr. Ripley,Anthony Minghella,Mirage Enterprises,12/25/99,1999,52362113.8637728,168603735.434659
2135,1850,82000000,47434430,Man on the Moon,MiloÅ¡ Forman,Mutual Film Company,12/22/99,1999,107342333.420734,62094175.6180791
2136,21349,23000000,18653615,Anywhere But Here,Wayne Wang,Twentieth Century Fox Film Corporation,11/12/99,1999,30108215.4716694,24418567.8150245
2137,21349,23000000,18653615,Anywhere But Here,Wayne Wang,Fox 2000 Pictures,11/12/99,1999,30108215.4716694,24418567.8150245
2138,3293,0,0,Pirates of Silicon Valley,Martyn Burke,Turner Network Television,5/10/99,1999,0.0,0.0
2139,3293,0,0,Pirates of Silicon Valley,Martyn Burke,Haft Entertainment,5/10/99,1999,0.0,0.0
2140,3293,0,0,Pirates of Silicon Valley,Martyn Burke,St. Nick Productions,5/10/99,1999,0.0,0.0
2141,120,93000000,871368364,The Lord of the Rings: The Fellowship of the Ring,Peter Jackson,WingNut Films,12/18/01,2001,114528394.852527,1073079785.52895
2142,120,93000000,871368364,The Lord of the Rings: The Fellowship of the Ring,Peter Jackson,New Line Cinema,12/18/01,2001,114528394.852527,1073079785.52895
2143,120,93000000,871368364,The Lord of the Rings: The Fellowship of the Ring,Peter Jackson,The Saul Zaentz Company,12/18/01,2001,114528394.852527,1073079785.52895
2144,671,125000000,976475550,Harry Potter and the Philosopher's Stone,Chris Columbus,1492 Pictures,11/16/01,2001,153936014.58673,1202518036.06708
2145,671,125000000,976475550,Harry Potter and the Philosopher's Stone,Chris Columbus,Warner Bros.,11/16/01,2001,153936014.58673,1202518036.06708
2146,671,125000000,976475550,Harry Potter and the Philosopher's Stone,Chris Columbus,Heyday Films,11/16/01,2001,153936014.58673,1202518036.06708
2147,585,115000000,562816256,"Monsters, Inc.",Lee Unkrich|David Silverman|Pete Docter,Walt Disney Pictures,11/1/01,2001,141621133.419792,693101531.14612
2148,585,115000000,562816256,"Monsters, Inc.",Lee Unkrich|David Silverman|Pete Docter,Pixar Animation Studios,11/1/01,2001,141621133.419792,693101531.14612
2149,808,60000000,484409218,Shrek,Andrew Adamson|Vicky Jenson,DreamWorks SKG,5/16/01,2001,73889287.0016306,596544195.583957
2150,808,60000000,484409218,Shrek,Andrew Adamson|Vicky Jenson,Pacific Data Images (PDI),5/16/01,2001,73889287.0016306,596544195.583957
2151,808,60000000,484409218,Shrek,Andrew Adamson|Vicky Jenson,DreamWorks Animation,5/16/01,2001,73889287.0016306,596544195.583957
2152,161,85000000,450717150,Ocean's Eleven,Steven Soderbergh,Village Roadshow Pictures,12/7/01,2001,104676489.918976,555052814.215116
2153,161,85000000,450717150,Ocean's Eleven,Steven Soderbergh,Section Eight,12/7/01,2001,104676489.918976,555052814.215116
2154,161,85000000,450717150,Ocean's Eleven,Steven Soderbergh,NPV Entertainment,12/7/01,2001,104676489.918976,555052814.215116
2155,161,85000000,450717150,Ocean's Eleven,Steven Soderbergh,Jerry Weintraub Productions,12/7/01,2001,104676489.918976,555052814.215116
2156,161,85000000,450717150,Ocean's Eleven,Steven Soderbergh,Warner Bros.,12/7/01,2001,104676489.918976,555052814.215116
2157,10865,120000000,186053725,Atlantis: The Lost Empire,Gary Trousdale|Kirk Wise,Walt Disney Pictures,6/2/01,2001,147778574.003261,229122951.404124
2158,10865,120000000,186053725,Atlantis: The Lost Empire,Gary Trousdale|Kirk Wise,Walt Disney Feature Animation,6/2/01,2001,147778574.003261,229122951.404124
2159,453,60000000,313542341,A Beautiful Mind,Ron Howard,Imagine Entertainment,12/11/01,2001,73889287.0016306,386123667.021868
2160,453,60000000,313542341,A Beautiful Mind,Ron Howard,DreamWorks SKG,12/11/01,2001,73889287.0016306,386123667.021868
2161,453,60000000,313542341,A Beautiful Mind,Ron Howard,Universal Pictures,12/11/01,2001,73889287.0016306,386123667.021868
2162,10992,60000000,93375151,Cats & Dogs,Lawrence Guterman,Village Roadshow Pictures,7/4/01,2001,73889287.0016306,114990388.850993
2163,10992,60000000,93375151,Cats & Dogs,Lawrence Guterman,NPV Entertainment,7/4/01,2001,73889287.0016306,114990388.850993
2164,10992,60000000,93375151,Cats & Dogs,Lawrence Guterman,Mad Chance,7/4/01,2001,73889287.0016306,114990388.850993
2165,10992,60000000,93375151,Cats & Dogs,Lawrence Guterman,Zide-Perry Productions,7/4/01,2001,73889287.0016306,114990388.850993
2166,10992,60000000,93375151,Cats & Dogs,Lawrence Guterman,Warner Bros.,7/4/01,2001,73889287.0016306,114990388.850993
2167,9989,30000000,17833000,AntiTrust,Peter Howitt,Industry Entertainment,1/12/01,2001,36944643.5008153,21961127.5850013
2168,9989,30000000,17833000,AntiTrust,Peter Howitt,Epsilon Motion Pictures,1/12/01,2001,36944643.5008153,21961127.5850013
2169,9989,30000000,17833000,AntiTrust,Peter Howitt,Hyde Park Films,1/12/01,2001,36944643.5008153,21961127.5850013
2170,9989,30000000,17833000,AntiTrust,Peter Howitt,Metro-Goldwyn-Mayer (MGM),1/12/01,2001,36944643.5008153,21961127.5850013
2171,167,48000000,50315140,K-PAX,Iain Softley,Intermedia Films,10/22/01,2001,59111429.6013044,61962496.999787
2172,167,48000000,50315140,K-PAX,Iain Softley,Lawrence Gordon Productions,10/22/01,2001,59111429.6013044,61962496.999787
2173,167,48000000,50315140,K-PAX,Iain Softley,PathÃ© Pictures International,10/22/01,2001,59111429.6013044,61962496.999787
2174,167,48000000,50315140,K-PAX,Iain Softley,IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG,10/22/01,2001,59111429.6013044,61962496.999787
2175,5852,53000000,29700000,Angel Eyes,Luis Mandoki,Warner Bros. Pictures,5/15/01,2001,65268870.1847737,36575197.0658071
2176,5852,53000000,29700000,Angel Eyes,Luis Mandoki,Franchise Pictures,5/15/01,2001,65268870.1847737,36575197.0658071
2177,5852,53000000,29700000,Angel Eyes,Luis Mandoki,Morgan Creek Productions,5/15/01,2001,65268870.1847737,36575197.0658071
